Internal ID,Parent Org. ID,Authorized Name,Organization Name,Provider,Vendor,Publisher,Licensor
20404,39144,N,"U.S. Environmental Protection Agency, Region 10",N,N,N,N
18284,39144,N,"published for the Environmental Protection Agency, by Verein Deutscher Ingenieure",N,N,Y,N
18006,39144,N,U. S. Environmental Protection Agency,N,N,N,N
14941,39144,N,U.S. Environmental Protection Agency,N,N,Y,N
9313,39145,N,"U.S. Environmental Protection Agency, Administration and Resources Management",N,N,N,N
21387,39145,N,"U.S. Environmental Protection Agency, Administration and Resource Management",N,N,N,N
17636,39145,N,"U.S. Environmental Protection Agency, Admimistration and Resources Management",N,N,Y,N
38998,39145,N,"U.S. Environmental Protection Agency, Administration and Resources Management [and] United Nations Environment Programme",N,N,N,N
8659,39159,N,Dairyman Ltd,N,N,Y,N
17028,39159,N,W.D. Hoard,N,N,Y,N
35428,39162,N,IDNPROSHOP,N,Y,N,N
38713,39168,N,"Institute for Social Research, the University of Michigan",N,N,Y,N
34069,39168,N,"Institute for Social Research, Univ. of Michigan",N,Y,N,N
14524,39168,N,The Institute for Social Research,N,N,Y,N
895,39174,N,Marcel Dekker Inc,N,N,N,N
47034,39174,N,Marcel Dekker Inc.,N,N,N,N
618,39174,N,Marcel Dekker,N,Y,Y,N
1389,39174,N,"Marcel Dekker, Inc",N,N,Y,N
848,39174,N,M. Dekker,N,N,Y,N
10491,39174,N,"M. Dekker, inc",N,N,Y,N
931,39174,N,Dekker,N,N,Y,N
38625,39176,N,"J.J. Keller & Assocs, Inc",N,N,Y,N
35746,39181,N,Leibniz-Institute for Zoo and Wildlife Research,N,Y,N,N
35745,39181,N,Leibniz Institute for Zoo and Wildlife Research,N,Y,Y,N
21726,39184,N,LITIR Database,N,Y,Y,N
2047,39188,N,Lyceum Books,N,N,Y,N
39210,39190,N,Marquis Who's Who LLC,N,N,Y,N
22370,39190,N,Marquis Who's Who,N,Y,Y,N
13764,39191,N,A.N. Marquis Co,N,N,Y,N
47707,39192,N,McNeel Miami,N,N,N,N
17975,39200,N,Channel View Books/Multilingual Matters Ltd,N,N,Y,N
85,39200,N,Multilingual Matters and Channel View Publications,N,N,N,N
33368,39200,N,Mulitlingual Matters & Channel View Publications,N,N,Y,N
35446,39202,N,Museum of Modern Art,N,N,Y,N
35439,39204,N,My Yearbook Sales,N,Y,N,N
2867,39205,N,National Institute of Standards and Technology,Y,N,Y,N
16243,39205,N,"NIST, National Institute of Standards and Technology",N,N,N,N
10580,39205,N,"U.S. Dept. of Commerce, National Institute of Standards and Technology",N,N,Y,N
16244,39205,N,"U.S. Dept. of Commerce, Technology Administration, National Institute of Standards and Technology",N,N,Y,N
36236,39209,N,Arizona State University School of Social Work,N,N,N,N
4029,39218,N,"U.S. Dept. of Commerce, National Technical Information Service",N,N,Y,N
14316,39218,N,"U.S. Dept. of Commerce, Technology Administration, National Technical Information Service",N,N,Y,N
35575,39218,N,National Technical Information Service,N,Y,Y,N
38945,39219,N,National Wildlife Rehabilitators Association,N,Y,Y,N
24209,39223,N,News & Observer,N,Y,N,N
17629,39223,N,News & Observer Pub. Co,N,N,Y,N
14498,39223,N,News and Observer Co,N,N,Y,N
37855,39233,N,"North Carolina Preservations Consortium, Inc",N,N,Y,N
38827,39233,N,"North Carolina Preservation Consortium, Inc",N,N,N,N
2139,39235,N,"Nova Science Publishers, Inc",N,N,Y,N
38172,39235,N,Nova Science,N,N,Y,N
39242,39241,N,"PeopleÕs Medical Publishing House of Beijing, China",N,N,N,N
32818,39244,N,Peter Lang AG,N,N,N,N
4254,39244,N,P. Lang,N,N,Y,N
38158,39247,N,"Post Graduate Foundation in Veterinary Science, University of Sydney",N,N,Y,N
39249,39248,N,Poultry Site,N,N,N,N
27021,43176,N,Taylor and Francis Health Sciences,N,N,Y,N
1078,43176,N,"Taylor & Francis, etc",N,N,N,N
823,43176,N,Taylor and Francis,N,N,Y,N
1963,43176,N,"Taylor and Francis, Inc",N,N,Y,N
499,43176,N,Taylor & Francis Ltd,N,N,Y,N
1123,43176,N,Taylor & Francis Inc,N,N,Y,N
967,43176,N,Taylor & Francis Group,N,N,Y,N
10850,43176,N,"Taylor & Frances, Ltd",N,N,Y,N
6169,43176,N,Printed by Taylor and Francis,N,N,Y,N
32733,43176,N,"Taylor &amp; Francis, Ltd",N,N,N,N
761,43176,N,Taylor & Francis,Y,Y,Y,N
1939,43176,N,Taylor & Francis Health Sciences,N,N,Y,N
22516,43176,N,"Taylor and Francis Group, LLC",N,N,Y,N
865,43176,N,"Taylor & Franics, Ltd",N,N,Y,N
2090,43176,N,Taylor and Francis Group LLC,N,Y,Y,N
11344,43176,N,Taylor and Francis Ltd,N,N,Y,N
23339,43176,N,"Talyor and Francis, Inc",N,N,N,N
40636,43176,N,Taylor & Francis AS,N,N,Y,N
31055,43176,N,"Taylor &amp; Francis, Ltd.",N,N,N,N
23138,43176,N,"Taylor & Francis, Ltd",N,N,N,N
39148,43176,N,Taylor and Francis Group,N,N,Y,N
42163,43176,N,Taylor & Frances,N,N,N,N
7808,43176,N,"Taylor & Francis, Inc",N,N,Y,N
24280,43599,N,Scientist Center for Animal Welfare,N,Y,N,N
36223,43600,N,Shenandoah Film Productions,N,N,N,N
39956,43602,N,Society for the Study of Mediåµval Languages and Literature,N,N,N,N
36715,43602,N,Published for the Society for the Study of Mediåµval Languages by Basil Blackwell,N,N,N,N
1554,43602,N,Society for the Study of Medi_val Languages and Literature,N,N,Y,N
875,43602,N,Society for the Study of MediÌ?val Languages and Literature,N,N,N,N
18324,44598,N,"Thoroughbred Times, Inc",N,N,Y,N
13284,44598,N,"Thoroughbred Publications, Inc",N,N,Y,N
24359,44598,N,Thoroughbred Times,N,Y,N,N
38799,44600,N,Trans Tech Publications Ltd,N,N,Y,N
5909,44600,N,Trans Tech Publications,N,N,Y,N
39351,44600,N,Trans Tech,N,N,Y,N
35691,44600,N,Trans Tech Publishers,Y,N,N,N
12204,44600,N,Trans Tech SA,N,N,Y,N
18110,44601,N,U.S. Patent and Trademark Office,N,N,Y,N
23753,44601,N,"Dept. of Commerce, Patent and Trademark Office",N,N,Y,N
11813,44601,N,U.S. Patent and Trademark Off,N,N,Y,N
38845,44601,N,U. S. Patent and Trademark Office,N,Y,N,N
3951,44601,N,"U.S. Dept. of Commerce, Patent and Trademark Office",N,N,Y,N
6523,44605,N,"BioMed Central, London",N,N,N,N
6475,44605,N,BioMed Central Ltd,N,N,Y,N
24377,44605,N,BioMed Central Limited,N,Y,N,N
34394,44605,N,"Chemistry Central Ltd., in association with BioMed Central",N,N,Y,N
19651,44605,N,"BioMed Central, c2003-",N,N,N,N
83,44605,N,BioMed Central,N,N,Y,N
34407,44605,N,"BioMed Central, a division of Biomed Central Ltd",N,N,Y,N
38785,44605,N,ioMed Central Ltd,N,N,N,N
18357,44605,N,"BioMed Central,c2004-",N,N,N,N
21373,44607,N,Cambridge Science Abstracts,N,N,Y,N
8113,44607,N,Cambridge Scientific Abstracts,N,Y,Y,N
9498,44608,N,"Chadwyck-Healey, Inc",N,N,Y,N
20481,44608,N,Chadwyck-Healey Inc,N,N,Y,N
9520,44608,N,Chadwyck-Healey,Y,N,Y,N
34811,44609,N,Choices,N,N,N,N
44614,44613,N,EBL,N,N,N,N
38883,44615,N,Euromonitor International,N,N,Y,N
38860,44615,N,Euromonitor,N,Y,Y,N
17542,44615,N,Euromonitor Publications,N,N,Y,N
37986,44615,N,"hicago, IL : Euromonitor International",N,N,N,N
24407,44617,N,"Grove's Dictionaries, Inc",N,N,N,N
24179,44628,N,United Nations Publications,N,Y,N,N
38452,44629,N,United States Agricultural Information Network,N,Y,Y,N
24285,44630,N,University of California Los Angeles,N,Y,N,N
35194,44634,N,"University of North Carolina, Renaissance Computing Institute",N,Y,N,N
38851,44637,N,Us Pharmacopieal Convention,N,Y,N,N
9372,44637,N,United States Pharmacopeial Convention,N,N,Y,N
10006,44637,N,U.S. Pharmacopeial Convention,N,N,Y,N
47706,44647,N,Wall-Eye.com,N,N,N,N
38857,44649,N,Woods and Poole Economics,N,Y,N,N
39874,44651,N,IBIS,N,N,Y,N
34159,44652,N,Idea Group Pub,N,N,N,N
34172,44652,N,Idea Group Inc,N,N,N,N
2688,44653,N,IHS Pub. Group,N,N,Y,N
42397,44653,N,IHS Environmental Information,N,N,Y,N
9509,44653,N,IHS Engineering Resource Center,N,N,Y,N
35569,44653,N,IHS Global Insight (USA) Inc.,N,N,N,N
35560,44653,N,IHS Global Insight,N,Y,N,N
36275,44653,N,IHS Inc.,N,N,N,N
31191,44653,N,Global Insight Inc,N,N,Y,N
35557,44653,N,"Global Insight, Inc",N,N,Y,N
36194,44654,N,IM Publications,N,Y,N,N
34934,44655,N,Expert Information,N,N,N,N
22653,44656,N,Informa Healthcare,N,N,Y,N
24282,46915,N,Carolinian,N,Y,N,N
46928,46926,N,Connextion.com,N,N,N,N
46927,46926,N,Connextion,N,N,N,N
46936,46935,N,SVK,N,N,N,N
47232,47233,N,Institute of Mathematics of the Polish Academy of Sciences,N,N,N,N
18658,47319,N,Inter-Research?,N,N,Y,N
3311,47319,N,Inter-Research,Y,N,Y,N
47321,47320,N,JHRSP,N,N,N,N
1885,47322,N,S. Karger Medical and Scientific Publishers,N,N,Y,N
203,47322,N,Karger,N,N,Y,N
47002,47322,N,Karger AG,Y,N,N,N
450,47322,N,S. Karger,N,N,Y,N
36206,47322,N,S. Karger AG,N,N,N,N
14745,47322,N,Verlag von S. Karger,N,N,Y,N
46575,47322,N,Karger Medical and Scientific Publishers,N,N,N,N
38858,47322,N,jS. Karger AG,N,Y,N,N
38954,47324,N,MDL Information Systems,N,N,Y,N
24283,47324,N,"MDL Information Systems, Inc",N,N,N,N
34447,47326,N,NC State Humanities Extension,N,N,N,N
19681,47327,N,NetLibrary,N,N,Y,N
41477,47328,N,NISC,N,N,Y,N
9510,47328,N,NISC International Inc,N,N,Y,N
7872,47328,N,NISC (National Inquiry Services Centre),N,N,N,N
31217,47328,N,NISC Pty Ltd,N,N,Y,N
32915,47329,N,"Now Publishers, Inc",N,N,Y,N
13222,47329,N,Now Publishers,N,N,Y,N
19240,47329,N,"Solar Usage Now, Inc",N,N,Y,N
5224,47330,N,Plunkett Research,N,N,Y,N
5223,47330,N,"Plunkett Research, Ltd",N,N,Y,N
33831,47331,N,Portico,N,N,N,N
76,47331,N,Portico Archive,N,N,N,N
35689,47332,N,Thomson RIA,N,N,N,N
16213,47332,N,RIA,N,N,Y,N
16612,47332,N,RIA Group,N,N,Y,N
24294,47332,N,RIA Thomson,N,Y,N,N
31214,47333,N,Hirzel Verlag,N,N,N,N
8152,47333,N,S. Hirzel,N,N,Y,N
8365,47333,N,S. Hirzel Verlag,N,N,Y,N
6369,47338,N,Society of Nuclear Medicine,N,N,Y,N
40086,47338,N,"Society of Nuclear Medicine, Technologist Section",N,N,Y,N
38930,47339,N,eorg Thieme Verlag Stuttgart,N,N,N,N
14271,47339,N,W. J. Thieme & cie,N,N,Y,N
6300,47339,N,Thieme Chemistry,N,N,N,N
38974,47339,N,Thieme Medical Pub,N,N,Y,N
5593,47339,N,Thieme Medical Publishers,N,N,Y,N
45,47339,N,Thieme Connect,N,N,N,N
16198,47339,N,G. Thieme Verlag,N,N,Y,N
13644,47339,N,Verlag von Georg Thieme,N,N,Y,N
4348,47339,N,Thieme,Y,N,Y,N
18987,47339,N,G. Thieme,N,N,Y,N
35847,47339,N,"Thieme Medical Publisher, Inc",N,N,Y,N
11034,47339,N,Georg Thieme,N,N,Y,N
6299,47339,N,Georg Thieme Verlag,N,N,Y,N
12613,47340,N,"Transportation Research Board, National Research Council",N,N,Y,N
4300,47340,N,Transportation Research Board,N,Y,Y,N
8398,47340,N,"National Academy of Sciences, Transportation Research Board",N,N,Y,N
30998,47340,N,National Academy of Science - Transportation Research Board,N,N,N,N
38224,47340,N,"ashington, DC : Transportation Research Board",N,N,N,N
38290,47340,N,"Transportation Research Board, National Research Council ; National Academy Press",N,N,Y,N
10266,47340,N,"Transportation Research Board, National Research Council, National Academies",N,N,N,N
34067,47340,N,"Transportation Research Board, Commission on Sociotechnical Systems, National Research Council, National Academy of Sciences",N,N,Y,N
38547,47340,N,"ashington, D.C. : Transportation Research Board",N,N,N,N
37822,47340,N,"National Research Council, Transportation Research Board",N,N,Y,N
8392,47340,N,Transportation Research Board of the National Academy of Sciences,N,N,Y,N
38223,47340,N,"ashington, DC : Transportation Research Board of the National Academies",N,N,N,N
214,47341,N,The Regents of the University of California,N,N,N,N
7167,47341,N,Regents of University of California,N,N,Y,N
10916,47342,N,"Value Line Pub., Inc",N,N,Y,N
8925,47342,N,Value Line Pub,N,N,Y,N
5907,47343,N,Verlag der Zeitschrift fu?r Naturforschung,N,N,Y,N
10149,47343,N,Verlag der Zeitschrift fèur Naturforschung,N,N,N,N
36379,47343,N,Verlag der Zeitschrift fÌ?ur Naturforschung,N,N,N,N
38793,47343,N,erlag der Zeitschrift fÌ?ur Naturforschung,N,N,N,N
1416,47345,N,White Horse Press,N,N,Y,N
38848,47394,N,ihs Global Inc,N,N,N,N
39048,47694,N,Ammons Scientific,Y,N,Y,N
18051,47697,N,Responsive Database Services,N,N,Y,N
61730,56499,N,American Helicopter Society,N,N,Y,N
58004,58015,N,"Direct Cinema Limited, Inc.",N,N,N,N
58005,58016,N,"Richter Productions, Inc",N,N,N,N
39152,58020,N,INTELECOM Intelligent Telecommunications,N,Y,Y,N
11449,60623,N,National Center for Charitable Statistics,N,N,Y,N
41008,60624,N,Risi,N,N,Y,N
61461,61558,N,Rosetta Stone,N,Y,N,N
35224,61558,N,Rosetta Stone Ltd,N,N,Y,N
61837,61838,N,Sabinet,N,N,N,N
10744,61929,N,National Association of Corrosion Engineers,Y,N,Y,N
